tweet_id,retweet_count,favorite_count
717047459982213120,1954,6372
717421804990701568,856,3196
717428917016076293,453,1634
717537687239008257,1870,5845
717790033953034240,1130,2921
717841801130979328,608,2499
718234618122661888,1012,3929
718246886998687744,508,1958
718454725339934721,1521,4927
718460005985447936,528,2742
718540630683709445,1027,2510
718613305783398402,490,2467
718631497683582976,8152,19091
718939241951195136,1784,5312
718971898235854848,1091,3533
719332531645071360,966,3469
719339463458033665,1253,4476
719367763014393856,750,2836
719551379208073216,1941,5135
719704490224398336,1460,4608
719991154352222208,1762,4896
720043174954147842,2032,4970
720059472081784833,1130,3922
720340705894408192,986,2914
720389942216527872,2545,6471
720415127506415616,1517,4189
720775346191278080,676,2513
720785406564900865,778,3154
721001180231503872,621,2565
721503162398597120,1884,4693
722613351520608256,1653,5038
722974582966214656,1578,4156
723179728551723008,1884,5349
723673163800948736,902,3052
723688335806480385,2986,7777
723912936180330496,1253,3960
724004602748780546,1581,4232
724046343203856385,570,2697
724049859469295616,1801,4379
724405726123311104,1667,5341
724771698126512129,648,2395
724983749226668032,1332,3765
725458796924002305,625,1431
725729321944506368,1817,5266
725786712245440512,1386,4223
725842289046749185,2707,7154
726224900189511680,1160,4475
726828223124897792,1016,3606
726887082820554753,1538,3887
726935089318363137,2493,6999
727155742655025152,1350,3676
727175381690781696,1406,3948
727286334147182592,821,3084
727314416056803329,756,3378
727524757080539137,1244,4533
727644517743104000,1766,5971
727685679342333952,646,3000
728015554473250816,1123,4160
728035342121635841,1688,4630
728046963732717569,1207,4370
728387165835677696,975,3739
728409960103686147,2034,4987
728653952833728512,1049,3357
728751179681943552,687,2816
728760639972315136,1732,4740
728986383096946689,829,3188
729113531270991872,329,1906
729463711119904772,2351,5877
729823566028484608,1264,4041
729838605770891264,389,1741
729854734790754305,1148,4105
730196704625098752,1939,4932
730211855403241472,1065,3883
730427201120833536,1059,3534
730573383004487680,2159,4989
730924654643314689,2009,6238
731156023742988288,1286,3896
731285275100512256,1001,3537
732005617171337216,5500,15123
732375214819057664,2552,8200
732585889486888962,786,3727
732726085725589504,902,3596
732732193018155009,545,2474
733109485275860992,17135,50966
733460102733135873,1302,4264
733482008106668032,962,3186
733822306246479872,1031,3733
733828123016450049,794,3622
734559631394082816,401,1507
734776360183431168,552,2547
734787690684657664,6373,12746
734912297295085568,528,2788
735137028879360001,987,3169
735256018284875776,893,3391
735274964362878976,5120,13196
735635087207878657,2376,6263
735648611367784448,1123,4078
735991953473572864,1169,3652
736010884653420544,3041,8010
736225175608430592,2828,8247
736365877722001409,1269,4045
736392552031657984,7522,17973
736736130620620800,1763,4356
737310737551491075,7521,14916
737322739594330112,821,3663
737445876994609152,4538,10437
737678689543020544,1349,5123
737800304142471168,3520,10152
737826014890496000,1794,5359
738156290900254721,655,2552
738166403467907072,3431,8920
738184450748633089,1232,4387
738402415918125056,854,3296
738537504001953792,1571,5179
738883359779196928,804,3364
738885046782832640,1161,3829
738891149612572673,6,112
739238157791694849,58971,117739
739485634323156992,2982,7272
739544079319588864,21688,40266
739606147276148736,1678,5450
739623569819336705,1379,3841
739844404073074688,867,3876
739932936087216128,1095,4119
739979191639244800,6020,20295
740214038584557568,1999,6794
740359016048689152,876,3346
740365076218183684,439,2501
740373189193256964,13529,35534
740676976021798912,6932,18472
740699697422163968,796,2894
740711788199743490,951,3471
740995100998766593,2796,6490
741067306818797568,3158,9650
741099773336379392,5617,10178
741303864243200000,3279,8942
741438259667034112,848,3742
741743634094141440,2810,8316
741793263812808706,1538,4629
742150209887731712,1575,5229
742161199639494656,1407,4425
742385895052087300,2012,6920
742423170473463808,3844,9993
742465774154047488,3963,7389
742528092657332225,2017,4512
742534281772302336,3634,7194
743210557239623680,1395,3911
743222593470234624,1935,6322
743253157753532416,1251,4304
743510151680958465,3786,8060
743545585370791937,959,3597
743595368194129920,6683,18771
743609206067040256,1400,4566
743835915802583040,2122,0
743895849529389061,977,3706
743980027717509120,1116,4247
744223424764059648,374,1705
744234799360020481,79567,159459
744334592493166593,2164,6918
744709971296780288,1598,5719
744971049620602880,2743,8035
744995568523612160,633,3024
745057283344719872,2311,7378
745074613265149952,3590,7996
745314880350101504,2813,7321
745422732645535745,2485,8763
745433870967832576,2592,7219
745712589599014916,2378,7133
745789745784041472,1087,4097
746056683365994496,822,3618
746131877086527488,2249,7047
746369468511756288,1666,6301
746507379341139972,1096,4744
746521445350707200,1002,0
746542875601690625,1911,5138
746726898085036033,1832,6174
746757706116112384,3980,9759
746790600704425984,1630,4965
746818907684614144,1769,5411
746872823977771008,2172,6095
746906459439529985,305,2949
747103485104099331,4059,9772
747204161125646336,937,3453
747219827526344708,1610,5387
747242308580548608,2949,0
747439450712596480,1954,5543
747461612269887489,1060,3951
747512671126323200,1636,5655
747594051852075008,1070,3764
747600769478692864,561,2369
747648653817413632,5976,13185
747651430853525504,158,1417
747816857231626240,1188,4948
747844099428986880,766,2870
747885874273214464,1000,3013
747933425676525569,2603,6760
747963614829678593,2191,5881
748220828303695873,7975,14460
748307329658011649,722,3745
748324050481647620,777,3762
748337862848962560,4189,7823
748346686624440324,1257,5330
748568946752774144,679,2239
748575535303884801,2024,6205
748692773788876800,1354,4330
748699167502000129,1634,4845
748705597323898880,970,2832
748932637671223296,2307,5958
748977405889503236,3472,10991
749036806121881602,807,3174
749064354620928000,1552,4896
749075273010798592,2118,5877
749317047558017024,2271,5609
749395845976588288,3524,8787
749403093750648834,547,2684
749417653287129088,1683,6240
749774190421639168,1350,4762
749981277374128128,2510,5227
749996283729883136,838,3134
750011400160841729,927,3316
750026558547456000,806,2777
750041628174217216,635,3250
750056684286914561,918,3226
750071704093859840,3417,8041
750086836815486976,550,2218
750101899009982464,863,3117
750117059602808832,1343,4438
750132105863102464,1326,3711
750147208377409536,983,3185
750381685133418496,29,720
750383411068534784,1179,4664
750429297815552001,4388,13482
750506206503038976,1172,4545
750719632563142656,5166,13501
750868782890057730,1407,4896
751132876104687617,1331,5189
751205363882532864,1869,6470
751251247299190784,6026,12810
751456908746354688,1023,3291
751538714308972544,1299,5163
751583847268179968,1131,4511
751598357617971201,3110,8106
751793661361422336,2968,5984
751830394383790080,1999,5941
751937170840121344,1367,5321
751950017322246144,950,3145
752173152931807232,1879,6084
752309394570878976,16790,0
752334515931054080,1130,3905
752519690950500352,3522,7536
752568224206688256,2345,5657
752660715232722944,1602,4500
752682090207055872,1633,6138
752701944171524096,2947,0
752917284578922496,1622,7079
752932432744185856,7026,12954
753026973505581056,993,4013
753039830821511168,21475,38019
753294487569522689,1070,3457
753298634498793472,5859,0
753375668877008896,2393,7836
753398408988139520,1965,5920
753420520834629632,3662,8118
753655901052166144,2220,5979
754120377874386944,2418,8061
754449512966619136,746,3848
754482103782404096,2005,5444
754747087846248448,539,2649
754856583969079297,2595,7053
754874841593970688,8148,0
755110668769038337,11385,21776
755206590534418437,5485,16871
755955933503782912,2958,7513
756275833623502848,1568,6595
756288534030475264,17925,43895
756303284449767430,1123,4049
756526248105566208,3685,10669
756651752796094464,1346,5195
756939218950160384,2064,6809
756998049151549440,2036,6448
757354760399941633,1463,4644
757393109802180609,1788,5972
757400162377592832,7043,15525
757596066325864448,1080,4452
757597904299253760,305,0
757611664640446465,1136,4685
757725642876129280,1243,4659
757729163776290825,8225,0
757741869644341248,3344,7054
758041019896193024,384,2775
758099635764359168,10306,19642
758355060040593408,1109,3506
758405701903519748,1964,5332
758467244762497024,2284,4924
758474966123810816,1027,3913
758740312047005698,1653,5878
758828659922702336,3954,11486
758854675097526272,922,3645
759047813560868866,2091,6668
759099523532779520,4293,14895
759159934323924993,1200,0
759197388317847553,2001,6234
759446261539934208,500,1719
759447681597108224,2513,8733
759557299618865152,1217,4830
759566828574212096,21688,0
759793422261743616,1956,6128
759846353224826880,2032,6898
759923798737051648,5832,15070
759943073749200896,2142,6103
760153949710192640,31,0
760190180481531904,1859,5854
760252756032651264,897,4050
760290219849637889,11850,27545
760521673607086080,1435,4346
760539183865880579,3728,7799
760641137271070720,1328,5098
760656994973933572,1966,6788
760893934457552897,1004,3915
761004547850530816,3577,11627
761227390836215808,1611,5451
761292947749015552,1119,4601
761334018830917632,1497,5344
761371037149827077,18615,0
761599872357261312,1218,4245
761672994376806400,29947,50875
761745352076779520,882,4386
761750502866649088,4035,0
761976711479193600,2070,5550
762035686371364864,16036,32838
762316489655476224,1150,4943
762464539388485633,4309,10605
762471784394268675,6646,11573
762699858130116608,3736,12503
763103485927849985,2354,7573
763167063695355904,3118,0
763183847194451968,1519,5536
763837565564780549,4279,12947
763956972077010945,56,773
764259802650378240,1553,6208
764857477905154048,1827,6635
765222098633691136,3499,11966
765371061932261376,2228,7295
765395769549590528,3489,27284
765669560888528897,1259,5346
765719909049503744,2214,7468
766008592277377025,514,3858
766069199026450432,884,4374
766078092750233600,2707,0
766313316352462849,1941,6990
766423258543644672,1645,6190
766693177336135680,819,4142
766714921925144576,389,2678
766793450729734144,1394,5222
766864461642756096,5832,0
767122157629476866,2941,10456
767191397493538821,3899,12652
767500508068192258,2408,7708
767754930266464257,5551,16493
767884188863397888,1434,4900
768193404517830656,3671,11225
768473857036525572,3541,14055
768554158521745409,6020,0
768596291618299904,1328,5199
768609597686943744,1245,4242
768855141948723200,916,4326
768909767477751808,2773,0
768970937022709760,6731,14847
769212283578875904,1770,5563
769335591808995329,7979,0
769695466921623552,1715,6601
769940425801170949,9890,32352
770069151037685760,2371,7810
770093767776997377,3158,0
770293558247038976,1529,6444
770414278348247044,2158,6510
770655142660169732,1809,7548
770772759874076672,1462,5339
770787852854652928,1241,5088
771004394259247104,224,0
771014301343748096,1705,7098
771102124360998913,1483,6439
771136648247640064,3025,9445
771171053431250945,7769,0
771380798096281600,5267,10825
771500966810099713,2694,8521
771770456517009408,3511,12381
771908950375665664,1971,6792
772102971039580160,961,4132
772114945936949249,481,2804
772117678702071809,764,3897
772152991789019136,1165,3925
772193107915964416,1441,6241
772581559778025472,1744,6709
772615324260794368,3499,0
772826264096874500,2429,8305
772877495989305348,4012,8843
773191612633579521,4284,10321
773247561583001600,3351,9737
773308824254029826,7736,24023
773336787167145985,5267,0
773547596996571136,6384,22828
773670353721753600,1348,5512
773704687002451968,1683,6833
773922284943896577,1807,6603
773985732834758656,4017,11073
774314403806253056,5724,22477
774639387460112384,1784,6950
774757898236878852,1846,8871
775085132600442880,4893,16063
775350846108426240,4045,10513
775364825476165632,3083,7656
775729183532220416,4746,13378
775733305207554048,4134,14306
775842724423557120,2761,12103
775898661951791106,17135,0
776088319444877312,158,1900
776113305656188928,4512,12148
776201521193218049,2610,9941
776218204058357768,16481,30963
776249906839351296,9479,0
776477788987613185,2877,9138
776813020089548800,1259,5049
776819012571455488,14213,0
777189768882946048,4452,14769
777621514455814149,2588,9065
777641927919427584,4388,0
777684233540206592,3040,11603
777885040357281792,1690,6583
777953400541634568,3671,0
778027034220126208,1679,6776
778039087836069888,2737,8781
778286810187399168,3416,10760
778383385161035776,1141,6052
778396591732486144,12690,0
778408200802557953,4505,14110
778624900596654080,1051,4791
778650543019483137,1570,5967
778748913645780993,1362,7136
778764940568104960,380,895
778774459159379968,10306,0
778990705243029504,7497,20727
779056095788752897,4698,15296
779124354206535695,19069,0
779377524342161408,3222,9128
779834332596887552,7344,19611
780074436359819264,5163,12663
780092040432480260,2393,0
780192070812196864,2323,9017
780459368902959104,1115,5478
780476555013349377,119,0
780496263422808064,3844,0
780543529827336192,1802,6528
780601303617732608,3472,12539
780800785462489090,1357,5688
780858289093574656,2088,7445
780931614150983680,7628,22403
781163403222056960,2840,10141
781251288990355457,2165,8732
781308096455073793,2651,7399
781524693396357120,5779,21493
781655249211752448,1167,4139
781661882474196992,2820,10828
781955203444699136,3501,11521
782021823840026624,6458,0
782305867769217024,5799,17274
782598640137187329,1951,8080
782722598790725632,5607,17899
782747134529531904,1460,7761
782969140009107456,7668,25013
783085703974514689,2302,8453
783334639985389568,12174,30238
783347506784731136,5805,0
783391753726550016,5726,17505
783466772167098368,2335,8767
783695101801398276,3344,10843
783821107061198850,2042,7634
783839966405230592,11230,31166
784057939640352768,11579,30938
784183165795655680,8402,20867
784431430411685888,1334,5917
784517518371221505,2641,9312
784826020293709826,3369,10508
785170936622350336,5043,12514
785264754247995392,1701,7527
785515384317313025,1317,6343
785533386513321988,2077,9462
785639753186217984,2316,8131
785872687017132033,1906,6953
785927819176054784,3308,11837
786036967502913536,7344,0
786051337297522688,159,1488
786233965241827333,4970,15849
786286427768250368,2975,8278
786363235746385920,3665,11324
786595970293370880,3251,9784
786664955043049472,2660,11055
786709082849828864,6368,18929
786729988674449408,2513,0
786963064373534720,8308,27625
787111942498508800,7026,0
787322443945877504,1819,8108
787397959788929025,2962,11295
787717603741622272,2907,10649
787810552592695296,3198,9007
788039637453406209,1379,6386
788070120937619456,3577,0
788150585577050112,1349,6370
788178268662984705,2187,7518
788412144018661376,5496,16179
788552643979468800,7522,0
788765914992902144,10789,28485
788908386943430656,13002,28488
789137962068021249,2924,10098
789268448748703744,2710,9478
789280767834746880,5166,0
789314372632018944,2384,8982
789530877013393408,3521,12228
789599242079838210,2010,7036
789628658055020548,1859,7814
789903600034189313,4309,10807
789960241177853952,4309,0
789986466051088384,2419,9625
790227638568808452,3736,0
790277117346975746,3314,13065
790337589677002753,1959,8148
790581949425475584,7501,21501
790698755171364864,2011,8546
790723298204217344,2419,0
790946055508652032,4900,17332
790987426131050500,2226,10261
791026214425268224,4279,0
791312159183634433,2649,9145
791406955684368384,4311,13663
791672322847637504,3271,12227
791774931465953280,23223,46960
791780927877898241,3980,0
791784077045166082,10046,0
791821351946420224,22017,0
792050063153438720,1881,7467
792394556390137856,4490,13997
792773781206999040,1756,7654
792883833364439040,4469,11774
792913359805018113,4157,14925
793120401413079041,4086,13210
793135492858580992,2596,6719
793150605191548928,1776,6433
793165685325201412,2913,9804
793180763617361921,2096,7219
793195938047070209,5889,15903
793210959003287553,2921,9290
793226087023144960,3005,10230
793241302385262592,3433,10938
793256262322548741,8739,20794
793271401113350145,2494,9042
793286476301799424,9606,25597
793500921481273345,2484,11118
793601777308463104,1696,8308
793614319594401792,3271,0
793845145112371200,1958,9603
793962221541933056,5120,17501
794205286408003585,3472,9591
794332329137291264,2781,9971
794355576146903043,10789,0
794926597468000259,2413,10694
794983741416415232,3521,0
795076730285391872,5673,16888
795400264262053889,3020,10500
795464331001561088,24802,51754
796031486298386433,3878,11268
796080075804475393,2418,8805
796116448414461957,2522,9499
796125600683540480,1882,5161
796149749086875649,14959,33626
796177847564038144,14959,0
796387464403357696,4344,11460
796484825502875648,1841,7889
796563435802726400,7628,0
796759840936919040,3194,12347
796865951799083009,2004,7996
796904159865868288,9331,0
797165961484890113,28,233
797236660651966464,6915,20781
797545162159308800,5096,15135
797971864723324932,3259,12097
798209839306514432,2679,10827
798340744599797760,3511,0
798576900688019456,6096,0
798585098161549313,5977,0
798628517273620480,2060,0
798644042770751489,1944,0
798665375516884993,4082,0
798673117451325440,5802,0
798682547630837760,4930,0
798686750113755136,2432,0
798694562394996736,5201,0
798697898615730177,6795,0
798701998996647937,8152,0
798705661114773508,6932,0
798925684722855936,1494,7776
798933969379225600,4690,13650
799063482566066176,2583,8405
799297110730567681,2882,10292
799308762079035393,5724,0
799422933579902976,2014,8386
799757965289017345,2260,8744
799774291445383169,4893,0
800018252395122689,13781,29547
800141422401830912,2665,15924
800188575492947969,4136,0
800388270626521089,2932,11611
800443802682937345,4512,0
800459316964663297,2261,9880
800513324630806528,3131,13660
800751577355128832,2911,10966
800855607700029440,1687,0
800859414831898624,98,715
801115127852503040,2198,8413
801127390143516673,4134,0
801167903437357056,6196,25481
801285448605831168,860,6301
801538201127157760,2161,8529
801854953262350336,249,1844
801958328846974976,1782,8040
802185808107208704,280,0
802239329049477120,2725,9436
802265048156610565,1429,7022
802323869084381190,6100,16858
802572683846291456,2622,9307
802600418706604034,1538,7392
802624713319034886,3040,0
802952499103731712,2095,9386
803276597545603072,2573,10440
803321560782307329,5551,0
803380650405482500,1945,8082
803638050916102144,4321,11392
803692223237865472,7765,0
803773340896923648,2876,10453
804026241225523202,16887,46376
804413760345620481,3369,0
804475857670639616,2101,6376
804738756058218496,4015,14247
805207613751304193,1790,8120
805487436403003392,2638,9138
805520635690676224,1724,5979
805823200554876929,8402,0
805826884734976000,1910,6825
805932879469572096,2003,8609
805958939288408065,5607,0
806219024703037440,1239,6685
806242860592926720,12174,0
806542213899489280,2465,10638
806576416489959424,2033,5072
806620845233815552,5779,0
806629075125202948,36277,77788
807010152071229440,4026,13583
807059379405148160,7668,0
807106840509214720,58050,123149
807621403335917568,3809,15162
808001312164028416,3690,13056
808106460588765185,2306,9130
808134635716833280,6196,0
808344865868283904,21792,44252
808501579447930884,2721,11742
808733504066486276,2269,8240
808838249661788160,3183,10508
809084759137812480,3689,13750
809220051211603969,5877,20701
809448704142938112,1528,7221
809808892968534016,5120,0
809920764300447744,4101,16095
810254108431155201,3512,15262
810284430598270976,11856,36687
810657578271330305,2776,11411
810896069567610880,1847,9380
810984652412424192,1504,5551
811386762094317568,6665,21714
811627233043480576,3229,13255
811647686436880384,776,5817
811744202451197953,1666,7839
811985624773361665,1465,7547
812372279581671427,3829,14220
812466873996607488,2011,8269
812503143955202048,1277,6301
812709060537683968,1489,6875
812781120811126785,1996,7882
813051746834595840,7675,21746
813066809284972545,2033,8263
813081950185472002,2882,10243
813096984823349248,3776,10927
813112105746448384,2871,10714
813127251579564032,3263,12311
813130366689148928,468,4640
813142292504645637,2475,8790
813157409116065792,2307,8057
813172488309972993,2003,9634
813187593374461952,4555,20600
813202720496779264,1877,9560
813217897535406080,7611,19372
813800681631023104,1835,8643
813812741911748608,14570,37747
813910438903693312,1948,9648
813944609378369540,3314,0
814153002265309185,9043,29844
814530161257443328,1932,8963
814578408554463233,6076,0
814638523311648768,2816,11684
814986499976527872,1334,7928
815390420867969024,3965,10737
815639385530101762,1717,8516
815736392542261248,2355,10193
815745968457060357,4311,0
815966073409433600,8816,23214
815990720817401858,1070,5145
816014286006976512,5500,0
816062466425819140,1070,0
816091915477250048,2229,9245
816336735214911488,2029,8911
816450570814898180,8439,31618
816697700272001025,2281,10137
816816676327063552,2126,10374
816829038950027264,4900,0
817056546584727552,1712,8878
817120970343411712,2709,12632
817171292965273600,2105,9052
817181837579653120,8816,0
817415592588222464,996,5803
817423860136083457,15384,35144
817502432452313088,3525,0
817536400337801217,3105,12200
817777686764523521,2808,11097
817827839487737858,28141,53538
817908911860748288,831,5024
818145370475810820,2676,12705
818259473185828864,2374,11394
818307523543449600,8439,0
818536468981415936,2566,11290
818588835076603904,6384,0
818614493328580609,2674,10188
818627210458333184,7825,23152
818646164899774465,21792,0
819004803107983360,38248,89798
819006400881917954,19659,46758
819015331746349057,19659,0
819015337530290176,38248,0
819227688460238848,6987,23846
819238181065359361,419,2360
819347104292290561,1246,7453
819588359383371776,2057,9935
819711362133872643,3230,13874
819924195358416896,5047,13316
819952236453363712,1228,5505
820013781606658049,1228,0
820078625395449857,6508,20453
820314633777061888,585,3452
820446719150292993,2665,0
820494788566847489,585,0
820690176645140481,3352,12600
820749716845686786,10268,32549
820837357901512704,6987,0
821044531881721856,2364,13039
821107785811234820,2215,9894
821149554670182400,2073,8952
821153421864615936,10,263
821407182352777218,4505,12168
821421320206483457,5799,0
821522889702862852,1831,8274
821765923262631936,1713,8688
821813639212650496,3472,0
821886076407029760,2400,11687
822163064745328640,4970,0
822244816520155136,10245,36099
822462944365645825,14922,29065
822489057087389700,6637,18725
822610361945911296,3052,15246
822647212903690241,6637,0
822859134160621569,2374,13660
822872901745569793,44882,135919
822975315408461824,3565,17810
823269594223824897,10245,0
823322678127919110,4169,16211
823333489516937216,25,719
823581115634085888,2720,13417
823699002998870016,2605,14360
823719002937630720,11580,0
823939628516474880,2801,10934
824025158776213504,615,4948
824297048279236611,3995,15521
824325613288833024,10838,12148
824663926340194305,1799,10380
824775126675836928,3635,15364
824796380199809024,5673,0
825026590719483904,1309,6505
825120256414846976,1309,0
825147591692263424,4688,18824
825535076884762624,17852,53701
825829644528148480,2569,13075
825876512159186944,1936,10737
826115272272650244,3231,16078
826204788643753985,960,5007
826240494070030336,2686,13638
826476773533745153,4339,18933
826598365270007810,2420,10327
826598799820865537,263,5251
826615380357632002,4101,0
826848821049180160,10504,37418
826958653328592898,5177,22154
827199976799354881,2307,10856
827324948884643840,3150,16275
827600520311402496,970,7621
827653905312006145,3095,15887
827933404142436356,5404,20641
828011680017821696,2213,10632
828046555563323392,2950,12074
828361771580813312,176,2258
828372645993398273,3031,12876
828376505180889089,1103,7578
828381636999917570,2278,12942
828408677031882754,1328,7881
828409743546925057,1196,6497
828650029636317184,1394,9763
828708714936930305,11542,37523
828770345708580865,6038,26235
828801551087042563,3512,0
829011960981237760,16776,54438
829141528400556032,7581,25073
829449946868879360,2088,10733
829501995190984704,10925,32539
829861396166877184,2010,12525
829878982036299777,5177,0
830097400375152640,3045,10082
830173239259324417,5877,0
830583320585068544,17262,68494
830956169170665475,1532,8159
831262627380748289,2100,12192
831309418084069378,2520,12025
831315979191906304,1151,6694
831322785565769729,1589,9469
831552930092285952,2366,9199
831650051525054464,1988,7337
831670449226514432,1864,10698
831911600680497154,6683,28296
831926988323639298,34,349
831939777352105988,6292,24550
832032802820481025,4784,18286
832040443403784192,9890,0
832088576586297345,2,64
832215726631055365,9606,0
832215909146226688,6368,0
832273440279240704,2396,11585
832369877331693569,3273,17570
832397543355072512,2269,12207
832636094638288896,2861,16209
832645525019123713,539,2995
832682457690300417,2990,12139
832757312314028032,3708,17211
832769181346996225,39,0
832998151111966721,2260,13580
833124694597443584,4950,20612
833479644947025920,2097,15183
833722901757046785,3299,21210
833732339549220864,221,0
833826103416520705,3853,18408
833863086058651648,2455,13680
834086379323871233,2254,13345
834089966724603904,2178,10258
834167344700198914,3737,16130
834209720923721728,4871,21059
834458053273591808,1718,9836
834477809192075265,10925,0
834574053763584002,2595,13959
834786237630337024,5607,21729
834931633769889797,1686,11051
835152434251116546,3087,22916
835172783151792128,5886,26707
835246439529840640,73,2147
835264098648616962,1735,7880
835297930240217089,3076,16793
835309094223372289,21475,0
835536468978302976,1735,0
835574547218894849,3685,18150
835685285446955009,8308,0
836001077879255040,4349,19475
836260088725786625,4388,21723
836380477523124226,3041,15050
836397794269200385,28141,0
836648853927522308,561,0
836677758902222849,2267,12854
836753516572119041,4735,19672
836989968035819520,2330,12986
837110210464448512,2420,16353
837471256429613056,2319,13040
837482249356513284,448,3907
837820167694528512,8023,34774
838083903487373313,3208,17939
838085839343206401,1,143
838150277551247360,337,1698
838201503651401729,10268,0
838476387338051585,4868,22969
838561493054533637,1357,11105
838831947270979586,11230,0
838916489579200512,35,0
838921590096166913,2095,11344
838952994649550848,4065,19960
839239871831150596,6641,27645
839290600511926273,146,0
839549326359670784,7897,27942
839990271299457024,2317,13631
840268004936019968,5824,19580
840370681858686976,4618,16698
840632337062862849,1790,9125
840696689258311684,990,12462
840698636975636481,2,178
840728873075638272,16405,0
840761248237133825,1790,0
841077006473256960,5395,23194
841314665196081154,4736,16055
841320156043304961,5567,20072
841439858740625411,3742,12831
841680585030541313,7904,26061
841833993020538882,15384,0
842115215311396866,3072,14186
842163532590374912,5864,24789
842535590457499648,3552,18328
842765311967449089,1300,6841
842846295480000512,3677,15441
843235543001513987,6096,21792
843604394117681152,2772,17103
843856843873095681,4670,21706
843981021012017153,2977,15332
844223788422217728,2223,13799
844580511645339650,3162,16658
844973813909606400,3233,15266
844979544864018432,2586,13783
845098359547420673,7736,0
845306882940190720,5440,23574
845397057150107648,1820,7704
845677943972139009,4832,25414
845812042753855489,8774,29530
846042936437604353,2892,16142
846139713627017216,10066,31287
846153765933735936,9113,31944
846505985330044928,3082,14215
846514051647705089,11647,45015
846874817362120707,3944,20266
847116187444137987,3197,21596
847157206088847362,5897,20050
847251039262605312,4318,20625
847606175596138505,3432,18896
847617282490613760,418,7039
847842811428974592,1338,5486
847962785489326080,5113,23665
847971574464610304,432,0
847978865427394560,3273,0
848212111729840128,3061,16425
848213670039564288,736,8233
848324959059550208,4608,24877
848690551926992896,4334,25309
849051919805034497,8490,42550
849336543269576704,1904,11445
849412302885593088,3163,15920
849668094696017920,4950,0
849776966551130114,7610,30580
850019790995546112,4872,20486
850145622816686080,3793,16377
850333567704068097,331,3465
850380195714523136,2614,13107
850753642995093505,9124,30911
851224888060895234,5708,20679
851464819735769094,7036,24244
851591660324737024,3461,16231
851861385021730816,19,0
852189679701164033,1573,11436
852226086759018497,6805,19959
852311364735569921,9865,33049
852553447878664193,3465,16261
852672615818899456,2132,14864
852912242202992640,1810,9020
852936405516943360,1988,0
853299958564483072,3519,15417
853639147608842240,9975,34582
853760880890318849,5683,28411
854010172552949760,3117,16094
854120357044912130,7412,31744
854365224396361728,4630,18741
854482394044301312,6792,29047
854732716440526848,5972,22592
855138241867124737,44,0
855245323840757760,5864,0
855459453768019968,8072,29548
855818117272018944,5327,26328
855851453814013952,17600,45050
855857698524602368,2076,11723
855860136149123072,972,4910
855862651834028034,25,339
856282028240666624,6163,27388
856288084350160898,15,506
856330835276025856,652,0
856526610513747968,1836,11691
856543823941562368,2821,16061
857029823797047296,3910,18609
857062103051644929,166,0
857214891891077121,17,222
857263160327368704,4402,19706
857393404942143489,1602,5794
857746408056729600,10347,33649
857989990357356544,2525,15834
858107933456039936,2835,15447
858471635011153920,4725,21104
858843525470990336,3401,15273
858860390427611136,7898,0
859074603037188101,13228,33221
859196978902773760,29223,88063
859607811541651456,1515,18217
859851578198683649,3395,15098
859924526012018688,3970,19154
860177593139703809,29947,0
860184849394610176,5654,16302
860276583193509888,3381,17954
860524505164394496,5134,23107
860563773140209665,2079,7338
860924035999428608,781,0
860981674716409858,2079,0
861005113778896900,3683,16307
861288531465048066,3994,16786
861383897657036800,10327,35225
862096992088072192,22333,72538
862457590147678208,4754,19963
862722525377298433,3408,16636
862831371563274240,4954,18677
863062471531167744,2332,8251
863079547188785154,1063,8542
863427515083354112,91,2169
863432100342583297,5040,23190
863471782782697472,2332,0
863553081350529029,4016,14874
863907417377173506,3959,20033
864197398364647424,8509,29220
864279568663928832,2893,14178
864873206498414592,8343,31349
865006731092295680,7357,27205
865359393868664832,4775,25704
865718153858494464,5373,24896
866094527597207552,8023,0
866334964761202691,13671,50888
866450705531457537,33675,118581
866686824827068416,3312,18681
866720684873056260,4580,19423
867051520902168576,7507,31196
867072653475098625,116,0
867421006826221569,2371,15596
867774946302451713,6997,32869
867900495410671616,3979,23430
868552278524837888,1973,9765
868622495443632128,5041,25819
868639477480148993,1973,0
868880397819494401,13706,63239
869227993411051520,3591,19725
869596645499047938,2981,15413
869702957897576449,5989,27238
869772420881756160,9560,40966
870063196459192321,7873,35262
870308999962521604,3927,21074
870374049280663552,25015,79837
870656317836468226,2494,11928
870726314365509632,3,117
870804317367881728,5860,32383
871032628920680449,3603,21855
871102520638267392,5200,20149
871166179821445120,5395,0
871515927908634625,3267,19388
871762521631449091,3280,19449
871879754684805121,10403,36272
872122724285648897,7637,33003
872486979161796608,8480,39081
872620804844003328,3435,19913
872820683541237760,3483,14133
872967104147763200,5093,26183
873213775632977920,1494,6887
873337748698140672,1494,0
873580283840344065,3691,23211
874012996292530176,9657,33000
874057562936811520,3718,21769
874296783580663808,3858,24938
874434818259525634,13671,0
874680097055178752,4342,26644
875021211251597312,4425,24388
875097192612077568,5687,26275
875144289856114688,4606,20977
875747767867523072,3983,24093
876120275196170240,4361,26730
876484053909872640,2223,17962
876537666061221889,4372,22573
876838120628539392,3111,19787
877201837425926144,5221,25921
877316821321428993,4846,26208
877556246731214848,3559,21722
877611172832227328,74,0
877736472329191424,17752,75966
878057613040115712,6344,40211
