tweet_id retweet_count favorite_count 
677673981332312066 1517 3365 
677687604918272002 855 2509 
677698403548192770 323 1247 
677700003327029250 1460 3428 
677716515794329600 987 3099 
677895101218201600 2122 4907 
677918531514703872 419 1371 
677961670166224897 1705 3462 
678021115718029313 6422 13894 
678023323247357953 389 1954 
678255464182861824 369 1611 
678278586130948096 6162 11587 
678334497360859136 259 1320 
678341075375947776 545 1750 
678380236862578688 924 2479 
678389028614488064 432 1898 
678396796259975168 420 1619 
678399652199309312 32300 80377 
678410210315247616 1845 4293 
678424312106393600 2593 5570 
678446151570427904 1580 4058 
678643457146150913 422 2076 
678675843183484930 1499 2907 
678708137298427904 2469 5671 
678740035362037760 1708 3809 
678755239630127104 3342 7244 
678764513869611008 481 1662 
678767140346941444 1383 3595 
678774928607469569 926 2849 
678798276842360832 1187 3502 
678800283649069056 918 2622 
678969228704284672 470 1674 
678991772295516161 1190 2349 
679001094530465792 1249 2875 
679047485189439488 684 2281 
679062614270468097 8297 17303 
679111216690831360 2612 6071 
679132435750195208 1178 3015 
679148763231985668 1049 2822 
679158373988876288 8204 21757 
679405845277462528 1227 2413 
679462823135686656 19218 32276 
679475951516934144 653 2127 
679503373272485890 1503 3208 
679511351870550016 1290 3429 
679527802031484928 734 2689 
679530280114372609 2124 4864 
679722016581222400 473 1683 
679729593985699840 847 2201 
679736210798047232 813 2127 
679777920601223168 1131 3142 
679828447187857408 14305 36960 
679844490799091713 780 2413 
679854723806179328 1255 2910 
679862121895714818 639 2498 
679872969355714560 676 2218 
679877062409191424 663 2009 
680070545539371008 898 2634 
680085611152338944 9163 13047 
680100725817409536 1411 3647 
680115823365742593 925 2766 
680130881361686529 969 2330 
680145970311643136 1781 3684 
680161097740095489 752 2369 
680176173301628928 1592 3972 
680191257256136705 510 2188 
680206703334408192 1200 2896 
680221482581123072 298 1487 
680440374763077632 510 1476 
680473011644985345 756 2597 
680494726643068929 494 1757 
680497766108381184 1957 4315 
680583894916304897 1372 3698 
680609293079592961 721 2688 
680798457301471234 1060 2905 
680801747103793152 835 2417 
680805554198020098 677 2194 
680836378243002368 1355 3534 
680889648562991104 373 1797 
680913438424612864 636 2449 
680934982542561280 445 2114 
680940246314430465 1076 3269 
680959110691590145 2045 4668 
680970795137544192 674 2472 
681193455364796417 1516 3778 
681231109724700672 497 2453 
681242418453299201 546 1515 
681261549936340994 280 1485 
681281657291280384 1124 3290 
681297372102656000 980 3272 
681302363064414209 1859 4024 
681320187870711809 769 2695 
681339448655802368 4180 9498 
681340665377193984 285 1669 
681523177663676416 5912 14622 
681579835668455424 1332 3629 
681610798867845120 481 1945 
681654059175129088 947 2694 
681679526984871937 455 1805 
681694085539872773 4162 13053 
681891461017812993 838 2520 
681981167097122816 1061 2863 
682003177596559360 1565 3210 
682032003584274432 2058 6733 
682047327939461121 971 3265 
682059653698686977 1731 5053 
682088079302213632 10120 18690 
682242692827447297 1199 3328 
682259524040966145 1238 4251 
682303737705140231 1015 3123 
682389078323662849 475 1697 
682393905736888321 693 2282 
682406705142087680 1808 7748 
682429480204398592 1189 3504 
682638830361513985 615 2108 
682662431982772225 1107 3122 
682697186228989953 367 1337 
682750546109968385 448 1545 
682788441537560576 1136 2525 
682808988178739200 178 1817 
682962037429899265 17050 37713 
683030066213818368 751 2202 
683078886620553216 574 2023 
683098815881154561 675 2210 
683111407806746624 930 3470 
683142553609318400 1067 2943 
683357973142474752 950 2999 
683391852557561860 2451 7805 
683449695444799489 1636 3987 
683462770029932544 692 2478 
683481228088049664 1020 2705 
683498322573824003 981 3233 
683515932363329536 2964 7498 
683742671509258241 3399 6636 
683773439333797890 1388 3418 
683828599284170753 1093 2861 
683834909291606017 1136 2678 
683849932751646720 991 2666 
683852578183077888 355 1969 
683857920510050305 1142 3887 
684097758874210310 1464 4214 
684122891630342144 481 2046 
684147889187209216 1541 3048 
684177701129875456 678 2057 
684188786104872960 1205 3569 
684195085588783105 523 1955 
684200372118904832 1057 2209 
684222868335505415 1405 3911 
684225744407494656 213 1256 
684241637099323392 3367 8346 
684460069371654144 570 2018 
684481074559381504 1199 3967 
684538444857667585 976 2707 
684567543613382656 1260 3091 
684588130326986752 1449 4205 
684594889858887680 3612 9112 
684800227459624960 1028 2780 
684830982659280897 22181 35843 
684880619965411328 837 2147 
684902183876321280 542 1918 
684914660081053696 1493 3584 
684926975086034944 473 3576 
684940049151070208 1069 3289 
684959798585110529 3213 6967 
684969860808454144 381 2427 
685169283572338688 1457 4198 
685198997565345792 682 2390 
685268753634967552 1227 3166 
685307451701334016 454 2120 
685315239903100929 1086 3424 
685321586178670592 660 2709 
685325112850124800 4070 9684 
685532292383666176 1191 3101 
685547936038666240 16055 33729 
685641971164143616 798 3005 
685663452032069632 1495 3324 
685667379192414208 589 2405 
685681090388975616 129 2083 
685906723014619143 2968 7679 
685943807276412928 608 1665 
685973236358713344 536 2154 
686003207160610816 650 1865 
686007916130873345 426 2546 
686034024800862208 1184 3188 
686035780142297088 121 1180 
686050296934563840 740 2253 
686286779679375361 1695 4089 
686358356425093120 691 2236 
686377065986265092 580 2257 
686386521809772549 901 3333 
686394059078897668 699 1776 
686606069955735556 554 1938 
686618349602762752 1394 3777 
686683045143953408 826 2888 
686730991906516992 1225 4230 
686749460672679938 1488 3558 
686760001961103360 1415 3604 
686947101016735744 3268 8813 
687096057537363968 615 2292 
687102708889812993 1004 2393 
687109925361856513 2519 5941 
687124485711986689 514 2211 
687127927494963200 2346 5576 
687312378585812992 1946 4459 
687317306314240000 9389 20582 
687399393394311168 634 1938 
687460506001633280 553 2098 
687476254459715584 547 2029 
687480748861947905 247 1633 
687494652870668288 587 1944 
687664829264453632 517 1982 
687704180304273409 860 2486 
687732144991551489 681 1798 
687807801670897665 727 2443 
687818504314159109 971 2544 
687826841265172480 1149 2796 
687841446767013888 2578 5593 
688064179421470721 367 1764 
688116655151435777 798 2893 
688179443353796608 595 2169 
688211956440801280 852 2283 
688385280030670848 4566 9498 
688519176466644993 742 2369 
688547210804498433 717 2667 
688789766343622656 673 2266 
688804835492233216 195 981 
688828561667567616 380 1410 
688894073864884227 710 2288 
688898160958271489 797 2147 
688908934925697024 786 2156 
688916208532455424 895 2786 
689143371370250240 522 2054 
689154315265683456 1020 3139 
689255633275777024 1107 2615 
689275259254616065 247 1173 
689280876073582592 727 2029 
689283819090870273 1132 3352 
689289219123089408 963 2304 
689517482558820352 1468 3478 
689557536375177216 468 2092 
689599056876867584 5658 11893 
689623661272240129 652 2274 
689659372465688576 3974 10601 
689661964914655233 944 3278 
689835978131935233 760 2204 
689877686181715968 1201 3096 
689905486972461056 708 2491 
689977555533848577 459 1396 
689993469801164801 463 1488 
689999384604450816 379 1457 
690005060500217858 1730 3738 
690015576308211712 754 2555 
690021994562220032 1051 2852 
690248561355657216 425 1713 
690348396616552449 529 1541 
690360449368465409 907 2710 
690374419777196032 867 3323 
690400367696297985 463 1919 
690597161306841088 621 2009 
690607260360429569 17 297 
690649993829576704 286 1334 
690690673629138944 824 2375 
690728923253055490 528 2224 
690735892932222976 1299 3864 
690932576555528194 1050 3361 
690938899477221376 2017 4203 
690959652130045952 1280 3675 
690989312272396288 2935 6022 
691090071332753408 341 1752 
691096613310316544 896 3023 
691321916024623104 672 2629 
691416866452082688 7819 19745 
691444869282295808 869 2709 
691459709405118465 1166 4128 
691483041324204033 576 2433 
691675652215414786 522 1988 
691756958957883396 1033 2932 
691793053716221953 4322 8314 
691820333922455552 1695 4035 
692017291282812928 982 2935 
692041934689402880 1297 3480 
692142790915014657 402 1678 
692158366030913536 803 2187 
692187005137076224 838 2585 
692417313023332352 3549 9537 
692423280028966913 232 1514 
692530551048294401 421 1876 
692535307825213440 1392 3249 
692568918515392513 1575 4445 
692752401762250755 3719 6969 
692828166163931137 897 2934 
692894228850999298 823 2321 
692901601640583168 614 1808 
692905862751522816 892 2487 
692919143163629568 768 2725 
693095443459342336 477 1905 
693109034023534592 633 1754 
693155686491000832 3278 8044 
693231807727280129 751 2927 
693262851218264065 510 2272 
693267061318012928 830 2433 
693280720173801472 1264 3432 
693486665285931008 649 1817 
693582294167244802 260 1685 
693590843962331137 2002 5167 
693622659251335168 378 1569 
693629975228977152 809 2497 
693642232151285760 417 2590 
693644216740769793 126 1373 
693647888581312512 602 2750 
693942351086120961 376 1774 
693993230313091072 410 1911 
694001791655137281 1051 3476 
694183373896572928 948 3012 
694206574471057408 2078 4257 
694329668942569472 514 2044 
694342028726001664 491 1601 
694352839993344000 631 2084 
694356675654983680 292 1534 
694669722378485760 14721 36567 
694905863685980160 953 2807 
694925794720792577 939 2758 
695051054296211456 800 2720 
695064344191721472 602 1631 
695074328191332352 1125 2906 
695095422348574720 631 2690 
695314793360662529 1488 3713 
695409464418041856 3666 8850 
695446424020918272 1852 4488 
695629776980148225 2147 4675 
695767669421768709 765 1904 
695794761660297217 795 3234 
695816827381944320 1191 3068 
696100768806522880 670 1976 
696405997980676096 1177 3273 
696488710901260288 1040 2593 
696490539101908992 145 1238 
696518437233913856 1744 3986 
696713835009417216 663 2425 
696744641916489729 961 2114 
696754882863349760 370 1514 
696877980375769088 720 2489 
696886256886657024 1843 4971 
696894894812565505 691 2393 
696900204696625153 1042 3238 
697242256848379904 684 2571 
697255105972801536 1189 3095 
697259378236399616 1026 3361 
697270446429966336 1919 4792 
697463031882764288 1420 3490 
697482927769255936 689 2466 
697516214579523584 1144 2113 
697575480820686848 510 2079 
697596423848730625 1286 3090 
697616773278015490 1032 3233 
697630435728322560 551 1792 
697881462549430272 1210 3083 
697943111201378304 699 2444 
697990423684476929 1321 3362 
697995514407682048 340 1553 
698178924120031232 760 2876 
698195409219559425 6115 17121 
698262614669991936 2046 4863 
698342080612007937 970 2311 
698355670425473025 461 1908 
698549713696649216 636 2380 
698635131305795584 347 1316 
698703483621523456 390 1482 
698710712454139905 697 2524 
698907974262222848 640 2597 
698953797952008193 926 2763 
698989035503689728 1000 3447 
699036661657767936 1219 2657 
699060279947165696 1844 3851 
699072405256409088 1216 3057 
699079609774645248 674 2508 
699088579889332224 648 2290 
699323444782047232 882 3235 
699370870310113280 452 1930 
699413908797464576 632 2119 
699423671849451520 334 1398 
699434518667751424 526 2214 
699446877801091073 2671 6071 
699691744225525762 4722 10496 
699775878809702401 613 1998 
699779630832685056 1272 2814 
699788877217865730 514 2281 
699801817392291840 975 3128 
700002074055016451 1370 3388 
700029284593901568 602 2119 
700062718104104960 705 2708 
700143752053182464 2795 7692 
700151421916807169 686 2281 
700167517596164096 758 2695 
700462010979500032 1830 4218 
700505138482569216 587 2336 
700518061187723268 813 2678 
700747788515020802 9549 23372 
700796979434098688 970 2490 
700847567345688576 512 2501 
700864154249383937 631 2647 
700890391244103680 578 2263 
701214700881756160 5232 12486 
701545186879471618 623 2714 
701570477911896070 948 2875 
701601587219795968 466 2132 
701805642395348998 1721 3499 
701889187134500865 1415 3611 
701952816642965504 1048 3905 
701981390485725185 1010 3525 
702217446468493312 1371 4900 
702276748847800320 782 2522 
702321140488925184 1060 3339 
702332542343577600 1584 3256 
702539513671897089 979 2936 
702598099714314240 3514 12448 
702671118226825216 569 2247 
702684942141153280 1093 3296 
702899151802126337 463 1638 
702932127499816960 739 2648 
703041949650034688 12787 26897 
703079050210877440 3161 7553 
703268521220972544 556 2008 
703356393781329922 393 1949 
703382836347330562 1162 3586 
703407252292673536 711 2506 
703425003149250560 1389 3868 
703611486317502464 1561 3938 
703631701117943808 696 2643 
703769065844768768 1163 3349 
703774238772166656 475 1877 
704054845121142784 930 2992 
704113298707505153 577 1887 
704134088924532736 474 1536 
704347321748819968 358 1618 
704364645503647744 3632 8169 
704480331685040129 1088 3462 
704491224099647488 81 777 
704499785726889984 1032 2993 
704761120771465216 2961 6767 
704819833553219584 1010 2695 
704847917308362754 1565 5205 
704859558691414016 553 2296 
704871453724954624 1134 4353 
705066031337840642 630 2223 
705102439679201280 522 2195 
705223444686888960 809 2626 
705239209544720384 765 3067 
705428427625635840 1723 3887 
705442520700944385 1662 4527 
705475953783398401 938 3013 
705591895322394625 1176 3236 
705786532653883392 528 1983 
705898680587526145 567 2414 
705970349788291072 911 3212 
705975130514706432 743 3177 
706153300320784384 387 1514 
706166467411222528 1637 5263 
706169069255446529 2269 3983 
706265994973601792 947 2787 
706291001778950144 482 1735 
706310011488698368 8125 21797 
706346369204748288 946 3519 
706516534877929472 1051 3163 
706538006853918722 1455 3537 
706593038911545345 646 2204 
706644897839910912 1121 2627 
706681918348251136 992 3393 
706901761596989440 607 2104 
706904523814649856 8022 14888 
707014260413456384 602 2347 
707021089608753152 1400 4173 
707038192327901184 803 2238 
707059547140169728 690 2643 
707297311098011648 803 2835 
707315916783140866 659 2525 
707377100785885184 1105 3351 
707387676719185920 1316 3574 
707411934438625280 608 2340 
707420581654872064 708 2318 
707610948723478529 6500 17306 
707629649552134146 897 2621 
707693576495472641 1019 3487 
707738799544082433 2526 4177 
707741517457260545 627 2542 
707776935007539200 970 3347 
707969809498152960 983 2763 
707983188426153984 2 51 
707995814724026368 1148 3199 
708026248782585858 1962 4466 
708109389455101952 556 1981 
708119489313951744 1004 2743 
708130923141795840 860 3454 
708149363256774660 1586 4367 
708349470027751425 753 2396 
708356463048204288 1345 3659 
708400866336894977 10301 16313 
708469915515297792 832 3158 
